borough,cd,schooldist,zipcode,address,bldgclass,landuse,numfloors,bldgdepth,yearbuilt,landmark,latitude,longitude
MN,109.0,5.0,10031.0,3300 BROADWAY,E,6.0,2.0,90.0,1918.0,,40.8189559,-73.9554241
MN,109.0,5.0,10027.0,2311 12 AVENUE,G,7.0,2.0,100.0,1912.0,,40.8190588,-73.9591597
MN,109.0,5.0,10027.0,602 WEST 132 STREET,V,11.0,,0.0,0.0,,40.8182512,-73.9572526
MN,109.0,5.0,10027.0,633 WEST 131 STREET,F,6.0,1.0,50.0,1930.0,,40.8183641,-73.9582569
MN,109.0,5.0,10027.0,663 WEST 125 STREET,V,11.0,,0.0,0.0,,40.8178294,-73.9599228
MN,109.0,5.0,10027.0,640 WEST 132 STREET,G,7.0,1.0,100.0,1910.0,,40.8189187,-73.958831
MN,109.0,5.0,10027.0,609 WEST 131 STREET,G,10.0,,0.0,0.0,,40.8182019,-73.9574983
MN,109.0,5.0,10027.0,635 WEST 131 STREET,G,10.0,2.0,95.0,1940.0,,40.81843,-73.9584123
MN,109.0,5.0,10027.0,641 WEST 131 STREET,G,10.0,2.0,99.92,1926.0,,40.8185783,-73.9587662
MN,109.0,5.0,10027.0,553 WEST 133 STREET,G,10.0,2.0,200.0,1926.0,,40.818846,-73.955099
MN,109.0,5.0,10027.0,3259 BROADWAY,V,11.0,,0.0,0.0,,40.8180315,-73.9570974
MN,109.0,5.0,10027.0,637 WEST 125 STREET,V,11.0,,0.0,0.0,,40.8173901,-73.959298
MN,109.0,5.0,10027.0,547 WEST 133 STREET,G,7.0,2.0,100.0,1970.0,,40.8186071,-73.9549799
MN,109.0,5.0,10027.0,2308 JOE DIMAGGIO HIGHWAY,K,5.0,2.0,80.0,1940.0,,40.8193143,-73.9597268
MN,109.0,5.0,10027.0,2328 JOE DIMAGGIO HIGHWAY,K,5.0,3.0,85.0,1938.0,,40.8198576,-73.9595241
MN,109.0,5.0,10027.0,WEST 131 STREET,G,10.0,,0.0,0.0,,40.8189439,-73.9602509
MN,109.0,5.0,10027.0,567 WEST 125 STREET,C,4.0,6.0,84.0,1901.0,,40.8155396,-73.9577385
MN,109.0,5.0,10027.0,564 WEST 126 STREET,C,4.0,6.0,98.0,1901.0,,40.8160116,-73.9576659
MN,109.0,5.0,10027.0,1 OLD BROADWAY,K,5.0,1.0,20.0,1962.0,,40.815136,-73.957363
MN,109.0,5.0,10027.0,560 WEST 126 STREET,C,2.0,6.0,86.0,1910.0,,40.8158936,-73.957601
MN,109.0,5.0,10027.0,3200 BROADWAY,C,4.0,6.0,87.0,1901.0,,40.8156988,-73.9578504
MN,109.0,5.0,10027.0,551 WEST 125 STREET,N,8.0,5.0,61.0,1901.0,,40.8150097,-73.957327
MN,109.0,5.0,10027.0,605 WEST 131 STREET,G,10.0,,0.0,0.0,,40.8180124,-73.9574262
MN,109.0,5.0,10027.0,3207 BROADWAY,W,8.0,3.0,132.79,2016.0,,40.816344,-73.9584894
MN,109.0,5.0,10027.0,3287 BROADWAY,C,2.0,4.0,85.0,1901.0,,40.8186242,-73.9566563
MN,109.0,5.0,10027.0,2302 JOE DIMAGGIO HIGHWAY,G,10.0,,0.0,0.0,,40.8191277,-73.9598787
MN,109.0,5.0,10031.0,518 WEST 134 STREET,C,2.0,5.0,87.0,1905.0,,40.8186563,-73.9543332
MN,109.0,5.0,10027.0,653 WEST 131 STREET,G,10.0,1.0,100.0,1930.0,,40.8187129,-73.9590841
MN,109.0,5.0,10027.0,541 WEST 133 STREET,C,2.0,6.0,85.0,1905.0,,40.8184917,-73.9547054
MN,109.0,5.0,10027.0,545 WEST 133 STREET,C,2.0,5.0,84.0,1901.0,,40.8185412,-73.954821
MN,109.0,5.0,10031.0,502 WEST 134 STREET,D,3.0,6.0,55.0,1994.0,,40.8182964,-73.9534772
MN,109.0,5.0,10027.0,540 WEST 126 STREET,N,8.0,4.0,103.0,1901.0,,40.8152566,-73.9569439
MN,109.0,5.0,10027.0,651 WEST 125 STREET,V,11.0,,0.0,0.0,,40.8176372,-73.9596483
MN,109.0,5.0,10027.0,2286 12TH AVE,R,5.0,2.0,0.0,1920.0,,40.8184143,-73.9604788
MN,109.0,5.0,10027.0,69 ST CLAIR PLACE,K,5.0,2.0,82.58,1926.0,,40.8179917,-73.9609596
MN,109.0,5.0,10027.0,71 ST CLAIR PLACE,K,5.0,1.0,53.0,1914.0,,40.8181236,-73.9612016
MN,109.0,5.0,10027.0,503 WEST 126 STREET,M,8.0,3.0,100.0,1915.0,,40.8145233,-73.955716
MN,109.0,5.0,10027.0,3260 BROADWAY,G,7.0,1.0,65.0,1966.0,,40.8175811,-73.9564004
MN,109.0,5.0,10027.0,11 OLD BROADWAY,C,4.0,5.0,97.0,1905.0,,40.8151715,-73.957139
MN,109.0,5.0,10027.0,521 WEST 126 STREET,M,8.0,3.0,118.0,1908.0,INDIVIDUAL LANDMARK,40.8149708,-73.9560373
MN,109.0,5.0,10027.0,521 WEST 125 STREET,S,4.0,4.0,116.0,1901.0,,40.814293,-73.9566121
MN,109.0,5.0,10027.0,515 WEST 125 STREET,M,8.0,1.0,100.0,1970.0,,40.8141668,-73.95654
MN,109.0,5.0,10027.0,511 WEST 125 STREET,C,4.0,6.0,87.0,1904.0,,40.8140267,-73.9564172
MN,109.0,5.0,10031.0,1480 AMSTERDAM AVENUE,C,4.0,6.0,90.0,1905.0,,40.8178517,-73.9534124
MN,109.0,5.0,10027.0,507 WEST 125 STREET,K,4.0,3.0,100.0,1940.0,,40.8139197,-73.9563234
MN,109.0,5.0,10027.0,543 WEST 125 STREET,D,4.0,6.0,82.0,1926.0,,40.8149026,-73.9571861
MN,109.0,5.0,10031.0,1488 AMSTERDAM AVENUE,C,2.0,6.0,87.0,1905.0,,40.8180465,-73.9532678
MN,109.0,5.0,10027.0,508 WEST 126 STREET,A,1.0,2.0,87.0,1920.0,,40.8143231,-73.9562328
MN,109.0,5.0,10027.0,16 OLD BROADWAY,C,4.0,6.0,96.0,1905.0,,40.8156327,-73.9573519
MN,109.0,5.0,10031.0,1492 AMSTERDAM AVENUE,C,2.0,6.0,87.0,1905.0,,40.8181425,-73.9531991
MN,109.0,5.0,10027.0,550 WEST 126 STREET,S,4.0,2.0,104.0,1910.0,,40.8156794,-73.9572471
MN,109.0,5.0,10031.0,1496 AMSTERDAM AVENUE,C,2.0,6.0,90.0,1905.0,,40.8182413,-73.9531268
MN,109.0,5.0,10027.0,502 WEST 126 STREET,S,4.0,3.0,87.0,1901.0,,40.8141556,-73.9560812
MN,109.0,5.0,10027.0,3270 BROADWAY,O,5.0,1.0,99.83,1965.0,,40.8178143,-73.9560029
MN,109.0,5.0,10027.0,3281 BROADWAY,C,4.0,4.0,95.0,1901.0,,40.8184404,-73.9567937
MN,109.0,5.0,10027.0,527 WEST 125 STREET,W,8.0,3.0,50.0,1905.0,,40.8145347,-73.9568612
MN,109.0,5.0,10027.0,555 WEST 131 STREET,G,7.0,1.0,100.0,1925.0,,40.8173751,-73.9559128
MN,109.0,5.0,10031.0,508 WEST 134 STREET,C,2.0,5.0,87.0,1905.0,,40.8183843,-73.9536866
MN,109.0,5.0,10027.0,525 WEST 133 STREET,R,3.0,8.0,56.0,2008.0,,40.818206,-73.95403
MN,109.0,5.0,10027.0,537 WEST 133 STREET,C,2.0,6.0,85.0,1905.0,,40.8184258,-73.9545465
MN,109.0,5.0,10027.0,3283 BROADWAY,C,2.0,4.0,86.0,1901.0,,40.8185035,-73.9567467
MN,109.0,5.0,10027.0,615 WEST 131 STREET,O,5.0,6.0,200.0,1924.0,,40.8183502,-73.9578559
MN,109.0,5.0,10027.0,3280 BROADWAY,O,5.0,8.0,185.0,1927.0,,40.8182726,-73.9557822
MN,109.0,5.0,10027.0,537 WEST 125 STREET,O,5.0,3.0,97.0,1930.0,,40.8146802,-73.9569876
MN,109.0,5.0,10027.0,565 WEST 125 STREET,C,4.0,6.0,99.0,1902.0,,40.8154188,-73.9576302
MN,109.0,5.0,10027.0,541 WEST 125 STREET,M,8.0,2.0,95.0,1950.0,,40.814768,-73.9570634
MN,109.0,5.0,10027.0,13 OLD BROADWAY,M,8.0,2.0,100.0,1901.0,,40.8152209,-73.9570739
MN,109.0,5.0,10027.0,1350 AMSTERDAM AVENUE,C,4.0,5.0,113.0,1901.0,,40.8140568,-73.9560451
MN,109.0,5.0,10027.0,525 WEST 125 STREET,E,6.0,3.0,100.0,1930.0,,40.8143919,-73.9567385
MN,109.0,5.0,10027.0,506 WEST 126 STREET,C,2.0,5.0,76.0,1901.0,,40.8142682,-73.9561786
MN,109.0,5.0,10027.0,514 WEST 126 STREET,I,8.0,6.0,70.0,1901.0,,40.8145263,-73.9564061
MN,109.0,5.0,10027.0,523 WEST 125 STREET,E,6.0,3.0,99.0,1930.0,,40.814337,-73.9566916
MN,109.0,5.0,10027.0,573 WEST 131 STREET,E,6.0,4.0,99.0,1917.0,,40.8174685,-73.9561332
MN,111.0,4.0,10029.0,1170 5 AVENUE,D,3.0,16.0,125.0,1926.0,,40.789252,-73.9543317
MN,111.0,4.0,10029.0,1536 MADISON AVENUE,G,10.0,,0.0,0.0,,40.7925743,-73.9505626
MN,111.0,4.0,10029.0,26 EAST 105 STREET,C,2.0,6.0,88.0,1920.0,,40.7929119,-73.9505443
MN,111.0,4.0,10029.0,29 EAST 104 STREET,C,4.0,6.0,88.0,1920.0,,40.7926732,-73.9507431
MN,111.0,4.0,10029.0,1545 MADISON AVENUE,D,3.0,15.0,115.0,1954.0,,40.7930732,-73.9490382
MN,111.0,4.0,10029.0,18 EAST 105 STREET,C,2.0,6.0,88.0,1910.0,,40.7930108,-73.9507826
MN,111.0,4.0,10029.0,5 EAST 102 STREET,I,8.0,8.0,100.0,1927.0,,40.7915814,-73.9520621
MN,111.0,4.0,10029.0,1240 5 AVENUE,I,8.0,11.0,150.0,1921.0,,40.7936476,-73.9506449
MN,111.0,4.0,10029.0,1425 MADISON AVENUE,I,8.0,17.0,437.0,1992.0,,40.7885156,-73.952216
MN,111.0,4.0,10029.0,1420 MADISON AVENUE,I,8.0,1.0,45.0,1973.0,,40.7888069,-73.9532666
MN,111.0,4.0,10029.0,10 EAST 102 STREET,R,4.0,43.0,78.0,2013.0,,40.7912302,-73.9523729
MN,111.0,4.0,10029.0,22 EAST 103 STREET,C,2.0,5.0,87.0,1920.0,,40.791614,-73.9513651
MN,111.0,4.0,10029.0,1534 MADISON AVENUE,G,10.0,,0.0,0.0,,40.7925112,-73.9506096
MN,111.0,4.0,10029.0,19 EAST 98 STREET,I,8.0,10.0,85.0,1928.0,,40.7888866,-73.953458
MN,111.0,4.0,10029.0,1544 MADISON AVENUE,C,4.0,5.0,58.0,1910.0,,40.7927445,-73.9504397
MN,111.0,4.0,10029.0,1440 MADISON AVENUE,I,8.0,14.0,420.0,1963.0,,40.7898746,-73.9532659
MN,111.0,4.0,10029.0,1470 MADISON AVENUE,W,8.0,11.0,142.0,2012.0,,40.7908787,-73.952059
MN,111.0,4.0,10029.0,55 EAST 102 STREET,D,3.0,15.0,118.0,1954.0,,40.7913555,-73.9501627
MN,111.0,4.0,10029.0,1215 5 AVENUE,D,3.0,16.0,90.0,1926.0,,40.7917847,-73.9525459
MN,111.0,4.0,10029.0,3 EAST 101 STREET,D,3.0,12.0,63.0,1963.0,,40.7910272,-73.95268
MN,111.0,4.0,10029.0,310 EAST 112 STREET,C,4.0,6.0,85.0,1910.0,,40.7939687,-73.939113
MN,106.0,2.0,10016.0,216 EAST 29 STREET,D,3.0,6.0,81.0,1960.0,,40.7419866,-73.979571
MN,106.0,2.0,10016.0,28 EAST 36 STREET,D,4.0,12.0,72.0,1949.0,,40.7485578,-73.9814457
MN,111.0,4.0,10029.0,310 EAST 116 STREET,C,2.0,4.0,87.0,1920.0,,40.7964654,-73.9372399
MN,109.0,3.0,10027.0,509 WEST 121 STREET,D,3.0,8.0,79.0,1911.0,,40.810586,-73.959537
MN,102.0,2.0,10012.0,225 MOTT STREET,K,4.0,3.0,100.0,1900.0,,40.7224402,-73.9954219
MN,104.0,2.0,10001.0,540 WEST 29 STREET,S,4.0,3.0,98.75,1910.0,,40.7520698,-74.0035082
MN,111.0,4.0,10029.0,14 EAST 103 STREET,G,10.0,,0.0,0.0,,40.7917789,-73.9517622
MN,111.0,4.0,10029.0,1212 5 AVENUE,R,4.0,16.0,90.0,1925.0,,40.791406,-73.9528242
MN,111.0,4.0,10029.0,1548 MADISON AVENUE,C,4.0,5.0,60.0,1910.0,,40.7928652,-73.9503493
MN,111.0,4.0,10029.0,1538 MADISON AVENUE,G,10.0,,0.0,0.0,,40.7926347,-73.9505192
MN,111.0,4.0,10029.0,25 EAST 104 STREET,W,8.0,5.0,100.0,2005.0,,40.7927556,-73.9509417
MN,111.0,4.0,10029.0,20 EAST 103 STREET,G,10.0,,0.0,0.0,,40.7916552,-73.9514698
MN,111.0,4.0,10029.0,1200 5 AVENUE,R,3.0,17.0,90.0,1928.0,,40.7911508,-73.9530122
MN,111.0,4.0,10029.0,1542 MADISON AVENUE,G,10.0,,0.0,0.0,,40.7926923,-73.9504759
MN,111.0,4.0,10029.0,1514 MADISON AVENUE,C,4.0,5.0,96.0,1890.0,,40.7915453,-73.9512062
MN,111.0,4.0,10029.0,22 EAST 105 STREET,C,2.0,6.0,88.0,1910.0,,40.7929614,-73.9506635
MN,111.0,4.0,10029.0,27 EAST 104 STREET,W,8.0,,0.0,2005.0,,40.7927227,-73.9508659
MN,111.0,4.0,10029.0,1216 5 AVENUE,O,5.0,6.0,200.0,1926.0,,40.7919657,-73.9522063
MN,111.0,4.0,10029.0,16 EAST 105 STREET,C,2.0,6.0,88.0,1910.0,,40.793063,-73.9509017
MN,111.0,4.0,10029.0,1560 MADISON AVENUE,I,8.0,6.0,145.0,1974.0,,40.7932796,-73.9501973
MN,111.0,4.0,10029.0,1550 MADISON AVENUE,C,4.0,5.0,70.0,1910.0,,40.7929283,-73.9503023
MN,111.0,4.0,10029.0,21 EAST 104 STREET,C,2.0,6.0,88.0,1930.0,,40.7928051,-73.9510608
MN,111.0,4.0,10029.0,16 EAST 103 STREET,G,10.0,,0.0,0.0,,40.7917074,-73.9515889
MN,108.0,2.0,10065.0,1113 1 AVENUE,C,4.0,5.0,60.0,1910.0,,40.7610579,-73.961242
MN,110.0,5.0,10030.0,211 WEST 139 STREET,A,1.0,4.0,52.17,1920.0,,40.8183518,-73.9424759
MN,109.0,6.0,10031.0,551 WEST 148 STREET,C,2.0,3.0,50.0,1910.0,,40.8281146,-73.9479129
MN,108.0,2.0,10075.0,219 EAST 77 STREET,C,2.0,5.0,84.0,1910.0,,40.7727298,-73.9571158
MN,106.0,2.0,10022.0,1065 1 AVENUE,S,4.0,4.0,75.0,1900.0,,40.7591946,-73.9626328
MN,106.0,2.0,10010.0,334 EAST 22 STREET,S,4.0,4.0,61.5,1910.0,,40.7363489,-73.9799011
MN,112.0,6.0,10033.0,430 AUDUBON AVENUE,B,1.0,2.0,50.0,1899.0,,40.8522778,-73.9301096
MN,104.0,2.0,10018.0,319 WEST 38 STREET,C,2.0,4.0,50.0,1920.0,,40.7553304,-73.992514
MN,108.0,2.0,10075.0,320 EAST 77 STREET,C,2.0,4.0,53.0,1920.0,,40.7714775,-73.9553223
MN,103.0,2.0,10038.0,1 CHATHAM SQUARE,O,5.0,12.0,80.0,1977.0,,40.7138299,-73.9985102
MN,112.0,6.0,10033.0,517 WEST 180 STREET,C,2.0,5.0,88.0,1917.0,,40.8479176,-73.9319648
MN,105.0,2.0,10016.0,7 EAST 35 STREET,D,3.0,17.0,99.0,1979.0,,40.7489753,-73.9831924
MN,103.0,1.0,10009.0,430 EAST 13 STREET,C,2.0,4.0,28.0,1905.0,,40.7299595,-73.9820174
MN,108.0,2.0,10128.0,1716 2 AVENUE,C,4.0,5.0,98.0,1920.0,,40.7798687,-73.9498896
MN,111.0,4.0,10035.0,EAST 123 STREET,Q,9.0,,0.0,0.0,,40.8026359,-73.9379276
MN,109.0,6.0,10031.0,505 WEST 138 STREET,C,2.0,5.0,86.0,1910.0,,40.8212405,-73.9512423
MN,108.0,2.0,10021.0,236 EAST 72 STREET,A,1.0,3.0,45.0,1901.0,,40.7689237,-73.9594035
MN,105.0,2.0,10022.0,120 EAST 56 STREET,O,5.0,15.0,95.0,1926.0,,40.7604321,-73.9706421
MN,110.0,5.0,10039.0,709 ESPLANADE GDNS PLAZA,P,8.0,2.0,224.0,1971.0,,40.821173,-73.9364867
MN,106.0,2.0,10016.0,237 EAST 31 STREET,O,4.0,6.0,49.75,1920.0,,40.7434135,-73.9779502
MN,109.0,5.0,10027.0,656 WEST 125 STREET,K,5.0,2.0,48.92,1920.0,,40.8174947,-73.9602626
MN,108.0,2.0,10028.0,1585 1 AVENUE,C,4.0,5.0,100.0,1920.0,,40.7747174,-73.9513594
MN,110.0,5.0,10027.0,360 LENOX AVENUE,M,8.0,5.0,0.0,2004.0,,40.8096434,-73.9436575
MN,111.0,4.0,10029.0,2252 1 AVENUE,C,4.0,5.0,72.0,1900.0,,40.7956628,-73.9352542
MN,110.0,5.0,10037.0,15 WEST 131 STREET,C,2.0,3.0,50.0,1910.0,,40.8107477,-73.9401778
MN,104.0,2.0,10011.0,186 11 AVENUE,V,11.0,,0.0,0.0,,40.7490532,-74.0064856
MN,104.0,2.0,10019.0,427 WEST 52 STREET,I,8.0,6.0,88.0,1956.0,,40.7654939,-73.9892386
MN,108.0,2.0,10128.0,336 EAST 94 STREET,C,2.0,5.0,70.0,1920.0,,40.7820025,-73.9464035
MN,103.0,1.0,10003.0,67 1 AVENUE,C,4.0,5.0,99.0,1900.0,,40.7254176,-73.9873041
MN,110.0,5.0,10027.0,WEST 131 STREET,V,11.0,,0.0,0.0,,40.8123636,-73.9440273
MN,109.0,5.0,10027.0,519 WEST 133 STREET,D,3.0,6.0,57.0,1994.0,,40.8180714,-73.9537158
MN,110.0,5.0,10027.0,2073 ADAM C POWELL BLVD,S,4.0,4.0,64.0,1910.0,,40.8079028,-73.9486439
MN,105.0,2.0,10001.0,316 5 AVENUE,V,11.0,,0.0,0.0,,40.7471559,-73.9859068
MN,102.0,2.0,10003.0,58 EAST 11 STREET,O,4.0,8.0,94.0,1900.0,,40.7327575,-73.9925815
MN,106.0,2.0,10017.0,211 EAST 46 STREET,R,4.0,34.0,200.0,1979.0,,40.7532713,-73.9716595
MN,106.0,2.0,10017.0,245 EAST 44 STREET,D,4.0,32.5,112.0,1986.0,,40.7515696,-73.9717216
MN,106.0,2.0,10017.0,729 3 AVENUE,K,5.0,2.0,30.0,1910.0,,40.7528708,-73.97258
MN,106.0,2.0,10017.0,227 EAST 45 STREET,O,5.0,16.0,100.0,1928.0,,40.7524013,-73.9717718
MN,106.0,2.0,10017.0,219 EAST 46 STREET,O,5.0,4.0,100.0,1991.0,,40.7531038,-73.9714899
MN,106.0,2.0,10017.0,825 2 AVENUE,D,4.0,21.0,93.0,1964.0,,40.7515228,-73.9713823
MN,106.0,2.0,10017.0,228 EAST 46 STREET,D,3.0,7.0,100.42,2008.0,,40.7526427,-73.9715767
MN,106.0,2.0,10017.0,721 3 AVENUE,K,4.0,4.0,45.0,1910.0,,40.7526869,-73.972757
MN,106.0,2.0,10017.0,212 EAST 45 STREET,S,4.0,4.0,45.0,1900.0,,40.7521956,-73.9724612
MN,106.0,2.0,10017.0,757 3 AVENUE,O,5.0,26.0,235.0,1964.0,,40.7539218,-73.9714751
MN,106.0,2.0,10017.0,203 EAST 45 STREET,K,5.0,4.0,74.0,1900.0,,40.7527089,-73.9726018
MN,106.0,2.0,10017.0,216 EAST 45 STREET,O,5.0,17.0,98.0,1928.0,,40.7520775,-73.9721797
MN,106.0,2.0,10017.0,747 3 AVENUE,O,5.0,39.0,115.0,1971.0,,40.75348,-73.9720492
MN,106.0,2.0,10017.0,228 EAST 45 STREET,O,5.0,16.0,200.0,1929.0,,40.7518605,-73.9718045
MN,106.0,2.0,10017.0,723 3 AVENUE,K,4.0,4.0,38.0,1910.0,,40.7527391,-73.9727209
MN,106.0,2.0,10017.0,725 3 AVENUE,K,5.0,2.0,42.0,1960.0,,40.7528132,-73.9726595
MN,106.0,2.0,10017.0,711 3 AVENUE,O,5.0,19.0,220.0,1956.0,,40.75216,-73.9728258
MN,106.0,2.0,10017.0,214 EAST 45 STREET,K,5.0,1.0,98.0,1920.0,,40.7521736,-73.9724071
MN,106.0,2.0,10017.0,733 3 AVENUE,O,5.0,23.0,237.0,1960.0,,40.7528872,-73.9722155
MN,106.0,2.0,10017.0,217 EAST 45 STREET,N,8.0,6.0,100.0,1939.0,,40.7525248,-73.9720641
MN,106.0,2.0,10017.0,224 EAST 49 STREET,A,1.0,5.0,0.0,1920.0,,40.7545692,-73.9703379
MN,106.0,2.0,10017.0,220 EAST 49 STREET,C,2.0,5.0,75.0,1910.0,,40.7546242,-73.9704714
MN,106.0,2.0,10017.0,221 EAST 48 STREET,C,2.0,4.0,49.0,1910.0,,40.7543607,-73.9706015
MN,106.0,2.0,10017.0,217 EAST 48 STREET,A,1.0,4.0,46.0,1899.0,,40.7544019,-73.9706953
MN,106.0,2.0,10017.0,222 EAST 49 STREET,C,2.0,4.0,75.0,1910.0,,40.7545967,-73.9704065
MN,106.0,2.0,10017.0,225 EAST 46 STREET,R,3.0,13.0,0.0,1956.0,,40.7530077,-73.9712626
MN,106.0,2.0,10017.0,216 EAST 47 STREET,R,4.0,32.0,0.0,1985.0,,40.7533426,-73.9713057
MN,106.0,2.0,10017.0,845 2 AVENUE,R,4.0,10.0,97.0,2001.0,,40.7520388,-73.9709995
MN,106.0,2.0,10017.0,232 EAST 47 STREET,R,4.0,38.0,0.0,1988.0,,40.7530844,-73.9706887
MN,106.0,2.0,10017.0,234 EAST 46 STREET,H,5.0,20.0,81.0,1986.0,,40.7525686,-73.9713963
MN,106.0,2.0,10017.0,235 EAST 45 STREET,O,5.0,16.0,100.42,1929.0,,40.7522365,-73.9713748
MN,106.0,2.0,10017.0,828 2 AVENUE,Z,8.0,21.0,70.0,1990.0,,40.7511878,-73.9708627
MN,106.0,2.0,10017.0,838 2 AVENUE,S,4.0,4.0,50.0,1910.0,,40.7514101,-73.9707002
MN,106.0,2.0,10017.0,213 EAST 45 STREET,S,4.0,4.0,91.0,1900.0,,40.7526155,-73.972277
MN,106.0,2.0,10017.0,847 2 AVENUE,D,4.0,6.0,149.0,1939.0,,40.7522528,-73.9708406
MN,106.0,2.0,10017.0,242 EAST 45 STREET,K,5.0,2.0,95.0,1910.0,,40.7517891,-73.9714977
MN,106.0,2.0,10017.0,222 EAST 46 STREET,O,5.0,5.0,96.0,1940.0,,40.7527087,-73.9717319
MN,106.0,2.0,10017.0,836 2 AVENUE,S,4.0,4.0,50.0,1910.0,,40.7513662,-73.9707327
MN,106.0,2.0,10017.0,837 2 AVENUE,H,5.0,5.0,75.0,1900.0,,40.7517012,-73.9711982
MN,106.0,2.0,10017.0,303 EAST 44 STREET,C,4.0,3.0,100.42,1910.0,,40.7511192,-73.9706643
MN,106.0,2.0,10017.0,310 EAST 49 STREET,D,3.0,13.0,62.0,1959.0,,40.7537425,-73.9683712
MN,106.0,2.0,10017.0,222 EAST 48 STREET,A,1.0,3.0,50.0,1899.0,,40.7539765,-73.9708579
MN,106.0,2.0,10017.0,320 EAST 49 STREET,C,4.0,6.0,87.42,1930.0,,40.7536025,-73.9680428
MN,106.0,2.0,10017.0,224 EAST 48 STREET,D,3.0,6.0,87.0,1928.0,,40.7539436,-73.9707785
MN,106.0,2.0,10017.0,228 EAST 48 STREET,A,1.0,3.0,46.0,1899.0,,40.7539051,-73.9706883
MN,106.0,2.0,10017.0,100 1 AVENUE,R,3.0,49.0,0.0,1984.0,,40.7531001,-73.9676424
MN,106.0,2.0,10017.0,309 EAST 48 STREET,Z,8.0,24.0,100.0,1984.0,,40.753512,-73.9685878
MN,106.0,2.0,10017.0,342 EAST 49 STREET,C,2.0,5.0,100.0,1901.0,,40.7533773,-73.9675051
MN,106.0,2.0,10017.0,885 2 AVENUE,O,5.0,48.0,286.0,1971.0,,40.7534933,-73.9702265
MN,106.0,2.0,10017.0,304 EAST 45 STREET,R,5.0,17.0,100.42,1929.0,,40.7512151,-73.9701048
MN,106.0,2.0,10017.0,801 1 AVENUE,Z,8.0,5.0,100.0,1951.0,,40.7510281,-73.9686792
MN,106.0,2.0,10017.0,307 EAST 44 STREET,D,4.0,16.0,100.0,1929.0,INDIVIDUAL LANDMARK,40.7509873,-73.9703323
MN,106.0,2.0,10017.0,315 EAST 46 STREET,O,5.0,9.0,75.0,2018.0,,40.752181,-73.9693031
MN,106.0,2.0,10017.0,240 EAST 47 STREET,R,3.0,43.0,0.0,1982.0,,40.7528565,-73.9704325
MN,106.0,2.0,10017.0,325 EAST 45 STREET,R,3.0,30.0,0.0,1977.0,,40.7513356,-73.9692385
MN,106.0,2.0,10017.0,305 EAST 47 STREET,R,5.0,14.0,125.0,1928.0,,40.7529029,-73.9690898
MN,106.0,2.0,10017.0,787 1 AVENUE,R,5.0,39.0,172.0,1977.0,INTERIOR LANDMARK,40.7505095,-73.9691956
MN,106.0,2.0,10017.0,50 UNITED NATIONS PLAZA,R,4.0,44.0,101.0,2008.0,,40.7517581,-73.9682999
MN,106.0,2.0,10017.0,845 UNITED NATIONS PLAZA,R,4.0,70.0,0.0,2000.0,,40.7525622,-73.9678195
MN,106.0,2.0,10017.0,326 EAST 48 STREET,Z,8.0,16.0,83.0,1985.0,,40.7529246,-73.9683499
MN,106.0,2.0,10017.0,319 EAST 44 STREET,Z,8.0,15.0,98.0,1984.0,,40.7508445,-73.9699859
MN,106.0,2.0,10017.0,241 EAST 46 STREET,C,2.0,4.0,64.0,1900.0,,40.7527166,-73.9706636
MN,106.0,2.0,10017.0,323 EAST 44 STREET,O,5.0,39.0,176.0,1984.0,INTERIOR LANDMARK,40.7508307,-73.9695997
MN,106.0,2.0,10017.0,821 1 AVENUE,O,5.0,35.0,160.0,2018.0,,40.7513958,-73.9685419
MN,106.0,2.0,10017.0,335 EAST 45 STREET,Z,8.0,12.0,85.0,1997.0,,40.7512038,-73.9689246
MN,106.0,2.0,10017.0,335 EAST 46 STREET,Z,8.0,6.0,100.0,1966.0,,40.7519311,-73.9687113
MN,106.0,2.0,10017.0,330 EAST 46 STREET,D,4.0,13.0,91.0,1961.0,,40.7515771,-73.9690435
MN,106.0,2.0,10017.0,336 EAST 45 STREET,Z,8.0,15.0,86.0,1979.0,,40.7508388,-73.969199
MN,106.0,2.0,10017.0,799 1 AVENUE,O,5.0,26.0,0.0,2006.0,,40.750707,-73.9689248
MN,106.0,2.0,10017.0,320 EAST 46 STREET,D,4.0,33.0,99.0,1981.0,,40.7517008,-73.9695596
MN,106.0,2.0,10017.0,305 EAST 45 STREET,D,3.0,24.0,201.0,1929.0,,40.7517667,-73.9699277
MN,106.0,2.0,10017.0,333 EAST 46 STREET,D,3.0,20.0,101.0,1959.0,,40.7520492,-73.9689855
MN,106.0,2.0,10017.0,315 EAST 47 STREET,M,8.0,3.0,100.0,1966.0,,40.7527188,-73.9686532
MN,106.0,2.0,10017.0,240 EAST 46 STREET,R,3.0,13.0,0.0,1970.0,,40.752467,-73.9711618
MN,106.0,2.0,10017.0,204 EAST 47 STREET,R,4.0,13.0,0.0,1957.0,,40.7535101,-73.9716774
MN,106.0,2.0,10017.0,244 EAST 46 STREET,C,2.0,5.0,83.0,1900.0,,40.7524011,-73.9709994
MN,106.0,2.0,10017.0,230 EAST 47 STREET,P,8.0,10.0,100.0,1931.0,,40.7532217,-73.9710171
MN,106.0,2.0,10017.0,220 EAST 48 STREET,A,1.0,3.0,52.0,1940.0,,40.753993,-73.9708976
