zipcode,address,bldgclass,numfloors,bldgdepth,yearbuilt,latitude,longitude
10027.0,248 WEST 123 STREET,Residential,3.0,55.0,1910.0,40.8082003,-73.9511362
10027.0,241 WEST 123 STREET,Residential,3.0,50.0,1910.0,40.8085542,-73.9508
10027.0,216 WEST 123 STREET,Residential,3.0,47.0,1910.0,40.8078459,-73.9502876
10027.0,260 WEST 123 STREET,Residential,4.0,75.0,1910.0,40.8083322,-73.9514504
10027.0,215 WEST 123 STREET,Residential,4.0,50.0,1913.0,40.8082108,-73.9499875
10027.0,255 WEST 123 STREET,Residential,4.0,75.0,1982.0,40.8087191,-73.9511972
10027.0,243 WEST 123 STREET,Residential,3.0,50.0,1910.0,40.8085762,-73.9508542
10027.0,210 WEST 123 STREET,Residential,3.0,55.0,1910.0,40.8077827,-73.9501359
10027.0,246 WEST 123 STREET,Residential,3.0,54.0,1910.0,40.8081811,-73.9510893
10027.0,235 WEST 122 STREET,Residential,3.0,54.0,1910.0,40.8077638,-73.9508765
10027.0,238 WEST 123 STREET,Residential,3.0,55.0,1910.0,40.8081096,-73.9509159
10027.0,237 WEST 122 STREET,Residential,3.0,54.0,1910.0,40.807783,-73.9509198
10027.0,225 WEST 123 STREET,High Rise,8.0,60.0,2012.0,40.8083784,-73.9503811
10027.0,256 WEST 125 STREET,Commercial,2.0,200.0,1910.0,40.8093089,-73.9503913
10027.0,217 WEST 123 STREET,Commercial,,0.0,0.0,40.8082383,-73.9500525
10027.0,110 WEST 123 STREET,High Rise,6.0,59.67,2020.0,40.806604,-73.9473518
10027.0,137 WEST 123 STREET,High Rise,6.0,87.0,1910.0,40.8072849,-73.9477955
10027.0,134 WEST 129 STREET,Residential,5.0,86.0,1910.0,40.810709,-73.9451485
10027.0,111 WEST 126 STREET,Residential,3.0,55.0,1910.0,40.8089389,-73.9455726
10027.0,149 WEST 129 STREET,Residential,3.0,50.0,1899.0,40.8112223,-73.9452059
10027.0,129 WEST 126 STREET,Residential,3.0,66.0,2000.0,40.8091532,-73.9460818
10027.0,118 WEST 127 STREET,Residential,4.0,64.0,1910.0,40.8092463,-73.9455471
10027.0,2195 ADAM C POWELL BLVD,Residential,5.0,75.0,1910.0,40.8118374,-73.9457798
10027.0,329 LENOX AVENUE,Residential,4.0,70.0,1910.0,40.8089551,-73.9450922
10027.0,172 WEST 130 STREET,Residential,5.0,69.0,1910.0,40.8118923,-73.94574
10027.0,111 WEST 126 STREET,Commercial,,0.0,1922.0,40.8091335,-73.9450884
10027.0,335 LENOX AVENUE,Residential,3.0,66.0,1910.0,40.8090786,-73.944944
10027.0,333 LENOX AVENUE,Residential,3.0,55.0,1910.0,40.8090155,-73.9450163
10027.0,135 WEST 128 STREET,Commercial,4.0,99.83,1910.0,40.8105967,-73.9456472
10027.0,130 WEST 127 STREET,Residential,3.0,49.0,1910.0,40.8094771,-73.946096
10027.0,139 WEST 129 STREET,Residential,3.0,99.92,2001.0,40.8111124,-73.9449423
10027.0,153 WEST 129 STREET,Residential,3.0,52.0,2000.0,40.8112855,-73.945354
10027.0,127 WEST 128 STREET,Commercial,1.0,84.0,1910.0,40.8104621,-73.9453294
10027.0,157 WEST 129 STREET,Residential,3.0,60.0,1910.0,40.811335,-73.9454695
10027.0,116 WEST 123 STREET,Commercial,,0.0,0.0,40.8066836,-73.9475395
10027.0,224 WEST 123 STREET,Commercial,,0.0,0.0,40.8079338,-73.950497
10027.0,141 WEST 123 STREET,Residential,3.0,53.0,1910.0,40.8073563,-73.9479617
10027.0,137 WEST 128 STREET,Residential,4.0,67.0,1910.0,40.8106544,-73.945788
10027.0,123 WEST 126 STREET,Residential,3.0,55.0,1910.0,40.8090818,-73.9459085
10027.0,125 WEST 126 STREET,Residential,3.0,50.0,1910.0,40.8091038,-73.9459626
10027.0,129 WEST 128 STREET,Residential,3.0,50.0,1910.0,40.8104951,-73.9454052
10027.0,117 WEST 128 STREET,Education,3.0,86.0,1910.0,40.8103302,-73.9450152
10027.0,145 WEST 129 STREET,Residential,6.0,50.0,1899.0,40.8111784,-73.9451012
10027.0,115 WEST 126 STREET,Residential,3.0,50.0,1910.0,40.8089856,-73.9456846
10027.0,138 WEST 129 STREET,Residential,5.0,81.0,1910.0,40.810775,-73.9453038
10027.0,128 WEST 128 STREET,High Rise,6.0,57.0,2010.0,40.8099516,-73.9452648
10027.0,160 WEST 129 STREET,Commercial,4.0,86.0,1919.0,40.811091,-73.9460586
10027.0,144 WEST 129 STREET,Commercial,,0.0,0.0,40.8108657,-73.9455205
10027.0,148 WEST 129 STREET,Residential,6.0,86.0,1910.0,40.8109261,-73.9456613
10027.0,165 WEST 129 STREET,Residential,3.0,42.0,2000.0,40.8114586,-73.9457693
10027.0,381 LENOX AVENUE,Residential,8.0,75.0,2007.0,40.8106453,-73.9438373
10027.0,100A WEST 130 STREET,Residential,5.0,85.0,1910.0,40.8109279,-73.9437431
10027.0,132 WEST 129 STREET,Residential,5.0,82.0,1910.0,40.8106761,-73.9450691
10027.0,147 WEST 129 STREET,Residential,3.0,99.83,1899.0,40.8112003,-73.9451517
10027.0,130 WEST 129 STREET,Commercial,3.0,90.0,1910.0,40.8106431,-73.9449933
10027.0,136 WEST 129 STREET,Commercial,3.0,44.0,1910.0,40.810742,-73.9452244
10027.0,159 WEST 129 STREET,Residential,3.0,60.0,1910.0,40.811357,-73.9455237
10027.0,143 WEST 129 STREET,Residential,3.0,50.0,1899.0,40.8111564,-73.945047
10027.0,123 WEST 128 STREET,Residential,4.0,55.0,2000.0,40.8103962,-73.9451741
10027.0,151 WEST 129 STREET,Residential,3.0,52.0,2000.0,40.8112498,-73.9452709
10027.0,125 WEST 128 STREET,Residential,3.0,73.0,2000.0,40.8104291,-73.9452499
10027.0,261 WEST 126 STREET,High Rise,3.0,100.0,1910.0,40.8107057,-73.9497725
10027.0,158 WEST 129 STREET,Residential,5.0,88.92,1923.0,40.8110388,-73.9459322
10027.0,2185 ADAM C POWELL BLVD,Residential,7.0,60.0,2008.0,40.8116371,-73.9458992
10027.0,WEST 129 STREET,Commercial,,0.0,0.0,40.8108409,-73.9454627
10027.0,211 WEST 129 STREET,Commercial,4.0,100.0,1966.0,40.8120109,-73.9470513
10027.0,2190 ADAM C POWELL BLVD,Commercial,3.0,71.0,1920.0,40.8119476,-73.9466034
10027.0,149 WEST 128 STREET,Residential,3.0,73.0,2000.0,40.8108303,-73.9461961
10027.0,145 WEST 128 STREET,Residential,3.0,73.0,2000.0,40.8107946,-73.9461202
10027.0,278 WEST 127 STREET,Residential,3.0,48.0,1910.0,40.811024,-73.949765
10027.0,2180 ADAM C POWELL BLVD,Commercial,3.5,124.0,1930.0,40.8118763,-73.9467768
10021.0,416 EAST 76 STREET,Commercial,4.0,95.0,1940.0,40.7698299,-73.9533883
10021.0,429 EAST 75 STREET,High Rise,6.0,102.0,1931.0,40.7693577,-73.9530565
10021.0,1413 YORK AVENUE,Residential,6.0,85.0,1910.0,40.7691598,-73.9524718
10021.0,1427 YORK AVENUE,Residential,6.0,82.0,1910.0,40.7693107,-73.9523633
10021.0,433 EAST 74 STREET,Residential,7.0,98.0,2007.0,40.7687238,-73.9535515
10021.0,423 EAST 75 STREET,Residential,5.0,84.0,1910.0,40.7694703,-73.9533235
10021.0,438 EAST 76 STREET,High Rise,6.0,88.0,2004.0,40.7694617,-73.9525185
10021.0,1400 YORK AVENUE,High Rise,6.0,45.0,1899.0,40.7682842,-73.9522991
10021.0,433 EAST 75 STREET,Residential,6.0,88.0,1910.0,40.7693,-73.9529193
10021.0,414 EAST 75 STREET,High Rise,5.0,142.0,1926.0,40.7692757,-73.9539085
10021.0,437 EAST 74 STREET,Residential,5.0,89.0,1910.0,40.7686386,-73.9533205
10021.0,1450 1 AVENUE,Residential,5.0,70.0,1910.0,40.7699153,-73.9540742
10021.0,1394 YORK AVENUE,High Rise,20.0,95.0,2014.0,40.7681826,-73.952375
10021.0,1425 YORK AVENUE,High Rise,9.0,92.0,1920.0,40.7692174,-73.9524284
10021.0,418 EAST 76 STREET,Residential,5.0,71.0,1910.0,40.7697942,-73.9533053
10021.0,1393 YORK AVENUE,Commercial,,0.0,0.0,40.7685068,-73.9530029
10021.0,513 EAST 75 STREET,Residential,5.0,66.0,1935.0,40.7685884,-73.9511978
10021.0,404 EAST 75 STREET,High Rise,5.0,69.0,1940.0,40.7693169,-73.954172
10021.0,425 EAST 74 STREET,Residential,6.0,57.0,1910.0,40.7688228,-73.9538764
10021.0,520 EAST 76 STREET,High Rise,14.0,65.0,1964.0,40.7687859,-73.950898
10021.0,417 EAST 74 STREET,Residential,6.0,63.0,1910.0,40.7688997,-73.9540351
10021.0,511 EAST 75 STREET,Residential,5.0,66.0,1935.0,40.7686158,-73.9512844
10021.0,439 EAST 74 STREET,Residential,6.0,89.0,1920.0,40.7686057,-73.9532411
10021.0,427 EAST 74 STREET,Commercial,4.0,60.0,1960.0,40.7687568,-73.9537464
10021.0,535 EAST 75 STREET,Residential,39.0,0.0,1986.0,40.7681872,-73.9500861
10021.0,415 EAST 75 STREET,Residential,6.0,81.0,1910.0,40.7695912,-73.9536087
10021.0,401 EAST 74 STREET,Residential,20.0,0.0,1962.0,40.769199,-73.9544718
10021.0,435 EAST 74 STREET,Residential,5.0,25.0,1910.0,40.7686716,-73.9533999
10021.0,438 EAST 75 STREET,Residential,6.0,85.0,1910.0,40.7688938,-73.9531362
10021.0,1401 YORK AVENUE,High Rise,19.0,83.0,1963.0,40.7687427,-73.9527789
10021.0,440 EAST 75 STREET,Residential,6.0,85.0,1910.0,40.7688609,-73.9530568
10021.0,540 EAST 76 STREET,Education,5.0,40.0,1971.0,40.7682117,-73.9498262
10021.0,1402 YORK AVENUE,Residential,11.0,98.0,2019.0,40.7683335,-73.952263
10021.0,1442 1 AVENUE,Commercial,4.0,88.0,1910.0,40.7695338,-73.9543632
10021.0,1448 1 AVENUE,Residential,5.0,70.0,1910.0,40.7698521,-73.9541175
10021.0,1410 YORK AVENUE,High Rise,6.0,95.0,1960.0,40.768479,-73.9521582
10021.0,439 EAST 75 STREET,Residential,6.0,96.0,1920.0,40.7692093,-73.9526992
10027.0,2358 8 AVENUE,Residential,4.0,100.0,1910.0,40.8110516,-73.9501154
10027.0,2364 8 AVENUE,Residential,5.0,90.0,1910.0,40.8111724,-73.9500286
10027.0,282 WEST 127 STREET,Residential,3.0,53.0,1910.0,40.8110653,-73.9498625
10027.0,2410 8 AVENUE,High Rise,14.0,126.0,1951.0,40.8127961,-73.9474625
10027.0,126 WEST 130TH STREET,Residential,5.0,99.92,1910.0,40.8112137,-73.944422
10027.0,107 WEST 128 STREET,Commercial,3.0,45.0,1910.0,40.8101433,-73.9445674
10027.0,119 WEST 129 STREET,Residential,5.0,85.0,1910.0,40.8108843,-73.9444006
10027.0,132 WEST 130 STREET,Commercial,,0.0,0.0,40.8112824,-73.9445845
10027.0,104 WEST 129 STREET,Residential,3.0,48.0,1910.0,40.8102886,-73.9441446
10027.0,116 WEST 129 STREET,Residential,5.0,82.0,1900.0,40.8104755,-73.9445924
10027.0,369 LENOX AVENUE,Residential,4.0,36.0,1910.0,40.8101486,-73.9441267
10027.0,371 LENOX AVENUE,Residential,4.0,34.0,1910.0,40.8102062,-73.9440833
10027.0,131 WEST 129 STREET,High Rise,6.0,86.0,1905.0,40.811052,-73.9447978
10021.0,404 EAST 76 STREET,Residential,31.0,140.0,1999.0,40.7699535,-73.9537456
10021.0,403 EAST 75 STREET,Residential,3.0,102.0,1910.0,40.7697341,-73.9539985
10021.0,519 EAST 75 STREET,Residential,5.0,66.0,1910.0,40.7684785,-73.950974
10021.0,503 EAST 75 STREET,Education,6.0,200.0,2002.0,40.7688465,-73.9513998
10021.0,434 EAST 76 STREET,Residential,5.0,79.0,1910.0,40.7695277,-73.9526773
10021.0,434 EAST 75 STREET,Residential,5.0,85.0,1910.0,40.7689872,-73.95336
10021.0,434 1/2 EAST 75 STREET,Residential,2.0,75.17,1950.0,40.7689543,-73.9532806
10021.0,421 EAST 75 STREET,Commercial,2.0,102.0,1910.0,40.769506,-73.9534066
10021.0,1446 1 AVENUE,Residential,4.0,47.0,1910.0,40.7698,-73.9542006
10021.0,435 EAST 75 STREET,Residential,6.0,90.0,1910.0,40.7692505,-73.9528002
10021.0,409 EAST 74 STREET,Residential,5.0,61.0,1910.0,40.7689519,-73.9541398
10021.0,417 EAST 75 STREET,Residential,3.0,40.0,1910.0,40.7695472,-73.9535076
10021.0,1416 YORK AVENUE,Education,7.0,78.0,1928.0,40.7688357,-73.951898
10021.0,1414 YORK AVENUE,High Rise,7.0,98.0,1910.0,40.7687726,-73.9519449
10021.0,515 EAST 75 STREET,Residential,5.0,66.0,1935.0,40.7685526,-73.9511256
10021.0,441 EAST 75 STREET,Residential,5.0,39.0,1910.0,40.769116,-73.9526631
10021.0,422 EAST 75 STREET,Residential,5.0,87.0,1910.0,40.7691383,-73.9537209
10021.0,1431A YORK AVENUE,Residential,5.0,90.0,1910.0,40.7694699,-73.9522477
10021.0,500 EAST 77 STREET,High Rise,33.0,204.0,1964.0,40.7694446,-73.9508903
10021.0,519 EAST 76 STREET,High Rise,17.0,204.33,1964.0,40.7692605,-73.9504608
10075.0,76-01 FDR DRIVE,Commercial,1.0,30.0,1930.0,40.7692381,-73.9494861
10075.0,509 EAST 77 STREET,Residential,6.0,93.0,1900.0,40.7698148,-73.9501968
10019.0,WEST 52 STREET,Commercial,,0.0,0.0,40.7640993,-73.9871126
10075.0,1458 YORK AVENUE,Education,5.0,202.0,1900.0,40.7702131,-73.9507489
10019.0,831 8 AVENUE,High Rise,25.0,1375.0,1997.0,40.7627186,-73.9862393
10019.0,321 WEST 51 STREET,Residential,3.0,50.0,1920.0,40.7635394,-73.9865351
10019.0,800 9 AVENUE,Residential,4.0,64.0,1920.0,40.7653455,-73.9872351
10019.0,316 WEST 51 STREET,Residential,5.0,90.0,1920.0,40.763103,-73.9866651
10019.0,350 WEST 53 STREET,Residential,7.0,0.0,2005.0,40.7648184,-73.9868742
10019.0,362 WEST 53 STREET,Residential,6.0,86.0,1951.0,40.7649585,-73.9872099
10019.0,314 WEST 52 STREET,Residential,4.0,55.0,1910.0,40.7636985,-73.9861488
10019.0,349 WEST 53 STREET,Residential,4.0,38.0,1980.0,40.765167,-73.9866972
10019.0,351 WEST 53 STREET,Residential,4.0,39.0,1920.0,40.7651999,-73.986773
10019.0,319 WEST 51 STREET,Residential,3.0,52.0,1920.0,40.7635146,-73.9864737
10019.0,325 WEST 51 STREET,High Rise,6.0,57.5,1987.0,40.7636052,-73.9866939
10019.0,343 WEST 51 STREET,High Rise,7.0,60.0,1986.0,40.7638331,-73.9872318
10019.0,335 WEST 51 STREET,Commercial,3.0,55.0,1900.0,40.7637123,-73.9869466
10027.0,109 WEST 129 STREET,High Rise,6.0,93.0,1910.0,40.8107497,-73.9440792
10027.0,109 WEST 128 STREET,Residential,3.0,45.0,1910.0,40.8101681,-73.9446252
10027.0,2167 ADAM C POWELL BLVD,High Rise,6.0,73.0,1910.0,40.8111762,-73.9462608
10027.0,139 WEST 126 STREET,Residential,5.0,59.0,1910.0,40.8092714,-73.9463635
10027.0,147 WEST 126 STREET,Residential,4.0,60.0,1910.0,40.8093456,-73.9465404
10027.0,134 WEST 127 STREET,Residential,4.0,50.0,1910.0,40.8095183,-73.9461971
10027.0,138 WEST 127 STREET,Residential,3.0,66.0,1890.0,40.8095595,-73.946291
10027.0,158 WEST 128 STREET,Residential,3.0,52.0,1910.0,40.8103445,-73.946229
10027.0,135 WEST 126 STREET,Residential,3.0,52.0,1910.0,40.8092137,-73.9462263
10027.0,141 WEST 127 STREET,High Rise,6.0,86.0,1910.0,40.8100563,-73.9462978
10027.0,144 WEST 127 STREET,Residential,3.0,52.0,1910.0,40.8096227,-73.9464427
10027.0,160 WEST 128 STREET,Residential,4.0,52.0,1910.0,40.8103665,-73.9462795
10027.0,143 WEST 126 STREET,Residential,4.0,58.0,1910.0,40.8093071,-73.9464465
10027.0,136 WEST 127 STREET,Residential,3.0,64.0,1910.0,40.8095403,-73.9462441
10027.0,166 WEST 128 STREET,Commercial,,0.0,0.0,40.8104736,-73.9465359
10027.0,274 WEST 127 STREET,Residential,3.0,48.0,1910.0,40.8109773,-73.9496567
10027.0,157 WEST 126 STREET,Residential,5.0,64.0,1900.0,40.8094472,-73.9467788
10027.0,177 WEST 126 STREET,Residential,3.0,55.0,1910.0,40.809678,-73.9473277
10019.0,328 WEST 53 STREET,High Rise,6.0,86.0,1920.0,40.7645384,-73.9861992
10019.0,360 WEST 53 STREET,Residential,5.0,87.0,1920.0,40.7649255,-73.9871269
10019.0,355 WEST 53 STREET,Residential,4.0,39.0,1920.0,40.7652768,-73.9869607
10019.0,342 WEST 53 STREET,Commercial,2.0,100.0,1920.0,40.7646784,-73.9865385
10019.0,357 WEST 52 STREET,Residential,4.0,100.0,1920.0,40.764544,-73.9869934
10019.0,311 WEST 51 STREET,Residential,3.0,53.0,1920.0,40.7634048,-73.9862102
10019.0,312 WEST 53 STREET,High Rise,6.0,50.0,1964.0,40.7643325,-73.9856144
10019.0,355 WEST 52 STREET,High Rise,8.0,95.0,1910.0,40.7644946,-73.9868742
10019.0,348 WEST 52 STREET,Commercial,2.0,100.0,1910.0,40.7640335,-73.9869538
10019.0,341 WEST 51 STREET,Commercial,5.0,78.0,1920.0,40.7637892,-73.9871307
10019.0,320 WEST 53 STREET,Residential,3.0,58.0,1920.0,40.7644148,-73.9858129
10019.0,WEST 51 STREET,Commercial,,0.0,0.0,40.763446,-73.9863113
10019.0,439 WEST 50 STREET,Residential,4.0,48.0,1901.0,40.7643906,-73.9905131
10019.0,802 9 AVENUE,Residential,6.0,75.0,1920.0,40.7654196,-73.9871881
10019.0,416 WEST 52 STREET,Residential,8.0,200.0,1940.0,40.7647885,-73.9890835
10019.0,414 WEST 54 STREET,Residential,6.0,0.0,1986.0,40.7662157,-73.9882457
10019.0,801 9 AVENUE,Residential,5.0,96.0,1910.0,40.7655981,-73.9878198
10019.0,411 WEST 52 STREET,Residential,5.0,75.0,1901.0,40.7652139,-73.9885636
10019.0,746 9 AVENUE,Residential,5.0,86.0,1920.0,40.763578,-73.9884772
10019.0,745 9 AVENUE,Residential,5.0,87.0,1901.0,40.7638388,-73.9890981
10019.0,429 WEST 53 STREET,High Rise,6.0,140.0,1910.0,40.7662459,-73.9888955
10019.0,405 WEST 51 STREET,Residential,3.0,50.0,1920.0,40.7644289,-73.9888345
10019.0,410 WEST 53 STREET,High Rise,7.0,172.0,1987.0,40.7654829,-73.9886863
10019.0,442 WEST 54 STREET,Residential,5.0,82.0,1901.0,40.7665506,-73.9890363
10019.0,773 9 AVENUE,Commercial,7.0,80.0,1956.0,40.7647225,-73.9883976
10019.0,330 WEST 51 STREET,Residential,5.0,94.0,1920.0,40.7633198,-73.9871849
10019.0,354 WEST 52 STREET,Commercial,,0.0,0.0,40.7641103,-73.9872967
10019.0,364 WEST 52 STREET,Residential,5.0,80.0,1920.0,40.7642998,-73.9875854
10019.0,762 9 AVENUE,Residential,4.0,54.0,1900.0,40.7640802,-73.9881089
10019.0,768 9 AVENUE,Residential,5.0,83.0,1920.0,40.7642669,-73.9879753
10019.0,360 WEST 52 STREET,Commercial,2.0,100.0,1930.0,40.7642229,-73.9874266
10019.0,776 9 AVENUE,Residential,4.0,60.0,1900.0,40.764448,-73.9878453
10019.0,766 9 AVENUE,Residential,5.0,83.0,1920.0,40.7642065,-73.9880186
10019.0,365 WEST 50 STREET,Residential,5.0,90.0,1920.0,40.7634627,-73.9883004
10019.0,765 9 AVENUE,Residential,4.0,100.0,1900.0,40.7644646,-73.9886359
10019.0,360 WEST 51 STREET,Residential,5.0,86.0,1920.0,40.7636685,-73.9880187
10019.0,798 9 AVENUE,Residential,5.0,100.0,1920.0,40.7651341,-73.9873398
10019.0,782 9 AVENUE,Residential,4.0,100.0,1920.0,40.7647032,-73.987654
10019.0,756 9 AVENUE,Residential,6.0,100.0,1920.0,40.7638854,-73.9882533
10027.0,152 WEST 127 STREET,Commercial,5.0,100.0,1910.0,40.8097134,-73.9466557
10027.0,259 WEST 126 STREET,Commercial,2.0,50.0,1920.0,40.8106782,-73.9497075
10027.0,175 WEST 126 STREET,Residential,3.0,50.0,1910.0,40.8096561,-73.9472735
10027.0,276 WEST 127 STREET,Residential,3.0,48.0,1910.0,40.8110021,-73.9497108
10027.0,2143 ADAM C POWELL BLVD,Residential,6.0,95.0,1910.0,40.8102899,-73.9468503
10027.0,2153 ADAM C POWELL BLVD,Residential,5.0,63.0,1910.0,40.8104573,-73.946778
10027.0,2130 ADAM C POWELL BLVD,High Rise,7.0,118.0,2007.0,40.8102465,-73.9479341
10027.0,154 WEST 127 STREET,Commercial,3.0,94.0,1910.0,40.8097711,-73.946793
10027.0,173 WEST 126 STREET,Residential,3.0,50.0,1910.0,40.8096341,-73.9472193
10027.0,149 WEST 126 STREET,Residential,4.0,60.0,1890.0,40.8093675,-73.9465946
10027.0,167 WEST 126 STREET,Residential,3.0,50.0,1910.0,40.8095681,-73.9470677
10027.0,163 WEST 126 STREET,Residential,3.0,50.0,1910.0,40.8095242,-73.9469629
10027.0,165 WEST 126 STREET,Residential,3.0,50.0,1910.0,40.8095461,-73.9470135
10027.0,272 WEST 127 STREET,Residential,3.0,48.0,1910.0,40.8109554,-73.9496025
10027.0,2153 ADAM C POWELL BLVD,Residential,5.0,63.0,1910.0,40.8105177,-73.9467346
10027.0,2159 ADAM C POWELL BLVD,Commercial,,0.0,0.0,40.8106329,-73.946655
10027.0,159 WEST 126 STREET,Residential,5.0,63.0,1910.0,40.8094912,-73.9468835
10027.0,159 WEST 127TH STREET,Residential,2.0,100.0,1910.0,40.8101882,-73.946612
10019.0,406 WEST 52 STREET,Residential,5.0,50.0,1910.0,40.7647939,-73.9885673
10019.0,795 9 AVENUE,Residential,5.0,69.0,1910.0,40.765373,-73.9879137
10019.0,369 WEST 52 STREET,High Rise,6.0,87.0,1940.0,40.7646648,-73.9872785
10019.0,767 9 AVENUE,Residential,4.0,78.0,1910.0,40.7645222,-73.9885926
10019.0,353 WEST 51 STREET,Residential,4.0,95.0,1900.0,40.7639567,-73.9875277
10019.0,409 WEST 51 STREET,Residential,5.0,40.0,1910.0,40.7645332,-73.9889066
10019.0,361 WEST 51 STREET,Residential,5.0,88.0,1920.0,40.764061,-73.9877768
10019.0,404 WEST 51 STREET,Residential,4.0,50.0,1910.0,40.764138,-73.9891413
10019.0,407 WEST 50 STREET,Residential,5.0,84.0,1901.0,40.7639239,-73.9894013
10019.0,323 WEST 51 STREET,Residential,3.0,56.0,1920.0,40.7635668,-73.9866001
10019.0,446 WEST 51 STREET,Residential,3.0,50.0,1901.0,40.7646925,-73.9904589
10019.0,443 WEST 51 STREET,Residential,5.0,90.0,1900.0,40.7649807,-73.9899643
10019.0,414 WEST 51 STREET,Residential,5.0,94.0,1910.0,40.7642698,-73.989459
10019.0,800 10 AVENUE,Residential,8.0,100.0,2008.0,40.7667071,-73.9896644
10019.0,444 WEST 51 STREET,Residential,3.0,48.0,1910.0,40.7646678,-73.9904011
10019.0,766 10 AVENUE,Commercial,1.0,63.0,1960.0,40.7659579,-73.9905273
10023.0,42 WEST 65 STREET,Residential,5.0,84.0,1910.0,40.7722257,-73.9808723
10019.0,444 WEST 52 STREET,Residential,5.0,60.0,1940.0,40.7652963,-73.9899462
10019.0,448 WEST 51 STREET,Residential,4.0,92.0,1910.0,40.7647172,-73.9905203
10019.0,418 WEST 51 STREET,Residential,4.0,54.0,1910.0,40.7643384,-73.9896178
10019.0,443 WEST 50 STREET,Residential,5.0,54.0,1901.0,40.7644592,-73.9906719
10019.0,441 WEST 50 STREET,Residential,5.0,48.0,1901.0,40.7644236,-73.9905925
10019.0,419 WEST 50 STREET,Residential,3.0,50.0,1920.0,40.7641188,-73.9898669
10019.0,462 WEST 51 STREET,Residential,4.0,57.0,1901.0,40.7649039,-73.9909643
10019.0,453 WEST 50 STREET,Residential,4.0,60.0,1910.0,40.7646212,-73.9910618
10019.0,411 WEST 50 STREET,Residential,5.0,78.0,1901.0,40.7639898,-73.9895601
10019.0,750 10 AVENUE,Residential,5.0,75.0,1910.0,40.7653266,-73.990975
10019.0,738 10 AVENUE,Residential,4.0,70.0,1910.0,40.7647942,-73.9913722
10019.0,734 10 AVENUE,Residential,4.0,73.0,1910.0,40.7646707,-73.9914625
10019.0,449 WEST 50 STREET,Residential,3.0,50.0,1901.0,40.7645636,-73.990921
10019.0,756 10 AVENUE,Residential,5.0,60.0,1901.0,40.7654803,-73.9908631
10019.0,742 10 AVENUE,Commercial,3.0,90.0,1910.0,40.7649286,-73.9912133
10019.0,455 WEST 50 STREET,Commercial,4.0,60.0,1901.0,40.7646542,-73.9911412
10019.0,740 10 AVENUE,Residential,4.0,53.0,1910.0,40.7648573,-73.9913253
10019.0,758 10 AVENUE,Residential,5.0,60.0,1910.0,40.7655407,-73.9908162
10019.0,457 WEST 50 STREET,Residential,4.0,60.0,1900.0,40.7646926,-73.9912242
10019.0,447 WEST 51 STREET,Residential,3.0,54.0,1920.0,40.7650466,-73.9901195
10027.0,105 WEST 127 STREET,Residential,5.0,66.0,1910.0,40.809592,-73.9451928
10027.0,150 WEST 127 STREET,Residential,3.0,58.0,1910.0,40.8096832,-73.9465871
10027.0,2121 ADAM C POWELL BLVD,High Rise,9.0,0.0,2016.0,40.8097138,-73.9474071
10027.0,160 WEST 127 STREET,Commercial,4.0,60.0,1910.0,40.8098261,-73.9469266
10027.0,2139 ADAM C POWELL BLVD,High Rise,10.0,100.0,2015.0,40.8099112,-73.9471252
10027.0,142 WEST 127 STREET,Residential,3.0,66.0,2000.0,40.8096008,-73.9463921
10027.0,140 WEST 127 STREET,Residential,3.0,67.0,2000.0,40.8095788,-73.9463416
10027.0,148 WEST 127 STREET,Residential,4.0,58.0,1910.0,40.809664,-73.9465402
10027.0,147 WEST 127 STREET,High Rise,6.0,86.0,1910.0,40.8101223,-73.9464567
10027.0,146 WEST 127 STREET,Residential,3.0,53.0,1910.0,40.8096447,-73.9464932
10027.0,169 WEST 126 STREET,Residential,3.0,55.0,1910.0,40.8095901,-73.9471218
10027.0,245 WEST 129 STREET,Education,5.0,202.0,2011.0,40.8125494,-73.9481671
10027.0,113 WEST 126 STREET,Residential,3.0,55.0,1910.0,40.8089636,-73.9456304
10027.0,151 WEST 126 STREET,Residential,4.0,65.0,1910.0,40.8093923,-73.9466452
10027.0,325 LENOX AVENUE,Residential,5.0,87.0,1920.0,40.8088207,-73.9452296
10027.0,339 LENOX AVENUE,Residential,4.0,100.0,1910.0,40.8093256,-73.9448571
10027.0,327 LENOX AVENUE,Residential,5.0,87.0,1920.0,40.8088866,-73.9451789
